geo,age,sex,citizen,acceptance_rate
France,Less than 18 years,Females,South Sudan,0.5
France,Less than 18 years,Females,Sri Lanka,0.49122807017543857
France,Less than 18 years,Females,Stateless,0.45454545454545453
France,Less than 18 years,Females,Sudan,0.765625
France,Less than 18 years,Females,Suriname,0.5
France,Less than 18 years,Females,Syria,0.8073089700996677
France,Less than 18 years,Females,Tajikistan,0.125
France,Less than 18 years,Females,Tanzania,0.5
France,Less than 18 years,Females,Togo,0.2857142857142857
France,Less than 18 years,Females,Total,0.5066657161189135
France,Less than 18 years,Females,Tunisia,0.125
France,Less than 18 years,Females,Türkiye,0.2727272727272727
France,Less than 18 years,Females,Uganda,0.5
France,Less than 18 years,Females,Ukraine,0.8885448916408669
France,Less than 18 years,Females,Unknown,0.0
France,Less than 18 years,Females,Uzbekistan,0.0
France,Less than 18 years,Females,Venezuela,0.4050632911392405
France,Less than 18 years,Females,Western Sahara,0.5
France,Less than 18 years,Females,Yemen,0.8947368421052632
France,Less than 18 years,Males,Afghanistan,0.9573934837092731
France,Less than 18 years,Males,Albania,0.1320450885668277
France,Less than 18 years,Males,Algeria,0.19767441860465115
France,Less than 18 years,Males,Angola,0.21243523316062177
France,Less than 18 years,Males,Argentina,0.0
France,Less than 18 years,Males,Armenia,0.0546875
France,Less than 18 years,Males,Azerbaijan,0.1518987341772152
France,Less than 18 years,Males,Bahrain,1.0
France,Less than 18 years,Males,Bangladesh,0.2484472049689441
France,Less than 18 years,Males,Belarus,0.4166666666666667
France,Less than 18 years,Males,Benin,0.25
France,Less than 18 years,Males,Bhutan,1.0
France,Less than 18 years,Males,Bosnia and Herzegovina,0.05263157894736842
France,Less than 18 years,Males,Brazil,0.03571428571428571
France,Less than 18 years,Males,Burkina Faso,0.23333333333333334
France,Less than 18 years,Males,Burundi,0.68
France,Less than 18 years,Males,Cambodia,0.4
France,Less than 18 years,Males,Cameroon,0.4117647058823529
France,Less than 18 years,Males,Central African Republic,0.6451612903225806
France,Less than 18 years,Males,Chad,0.21551724137931033
France,Less than 18 years,Males,Chile,0.5
France,Less than 18 years,Males,China,0.9745762711864406
France,Less than 18 years,Males,Colombia,0.17164179104477612
France,Less than 18 years,Males,Comoros,0.1568627450980392
France,Less than 18 years,Males,Congo,0.36666666666666664
France,Less than 18 years,Males,Cuba,0.3333333333333333
France,Less than 18 years,Males,Côte d’Ivoire,0.24357405140758873
France,Less than 18 years,Males,Democratic Republic of the Congo,0.4492588369441277
France,Less than 18 years,Males,Djibouti,0.1724137931034483
France,Less than 18 years,Males,Dominica,1.0
France,Less than 18 years,Males,Dominican Republic,0.3888888888888889
France,Less than 18 years,Males,Ecuador,0.0
France,Less than 18 years,Males,Egypt,0.19607843137254902
France,Less than 18 years,Males,El Salvador,0.25
France,Less than 18 years,Males,Equatorial Guinea,0.5
France,Less than 18 years,Males,Eritrea,0.8489795918367347
France,Less than 18 years,Males,Ethiopia,0.6060606060606061
France,Less than 18 years,Males,Gabon,0.18421052631578946
France,Less than 18 years,Males,"Gambia, The",0.16666666666666666
France,Less than 18 years,Males,Georgia,0.09271523178807947
France,Less than 18 years,Males,Ghana,0.0
France,Less than 18 years,Males,Guinea,0.32189973614775724
France,Less than 18 years,Males,Guinea-Bissau,0.1
France,Less than 18 years,Males,Haiti,0.593065693430657
France,Less than 18 years,Males,Honduras,0.0
France,Less than 18 years,Males,India,0.041666666666666664
France,Less than 18 years,Males,Iran,0.6
France,Less than 18 years,Males,Iraq,0.5633802816901409
France,Less than 18 years,Males,Israel,0.0
France,Less than 18 years,Males,Kazakhstan,0.25
France,Less than 18 years,Males,Kenya,0.0
France,Less than 18 years,Males,Kosovo*,0.14358974358974358
France,Less than 18 years,Males,Kuwait,0.2413793103448276
France,Less than 18 years,Males,Kyrgyzstan,0.0
France,Less than 18 years,Males,Lebanon,0.18181818181818182
France,Less than 18 years,Males,Liberia,0.25
France,Less than 18 years,Males,Libya,0.5853658536585366
France,Less than 18 years,Males,Madagascar,0.1875
France,Less than 18 years,Males,Mali,0.2251655629139073
France,Less than 18 years,Males,Mauritania,0.41237113402061853
France,Less than 18 years,Males,Mauritius,0.0
France,Less than 18 years,Males,Moldova,0.020618556701030927
France,Less than 18 years,Males,Mongolia,0.1724137931034483
France,Less than 18 years,Males,Montenegro,0.0
France,Less than 18 years,Males,Morocco,0.34146341463414637
France,Less than 18 years,Males,Myanmar/Burma,1.0
France,Less than 18 years,Males,Nepal,0.0
France,Less than 18 years,Males,Nicaragua,0.3333333333333333
France,Less than 18 years,Males,Niger,0.5
France,Less than 18 years,Males,Nigeria,0.1812366737739872
France,Less than 18 years,Males,North Macedonia,0.08771929824561403
France,Less than 18 years,Males,Pakistan,0.28888888888888886
France,Less than 18 years,Males,Palestine*,0.72
France,Less than 18 years,Males,Peru,0.24242424242424243
France,Less than 18 years,Males,Philippines,0.0
France,Less than 18 years,Males,Russia,0.26066350710900477
France,Less than 18 years,Males,Rwanda,0.49122807017543857
France,Less than 18 years,Males,Saint Lucia,0.0
France,Less than 18 years,Males,Saudi Arabia,1.0
France,Less than 18 years,Males,Senegal,0.18292682926829268
France,Less than 18 years,Males,Serbia,0.08396946564885496
France,Less than 18 years,Males,Sierra Leone,0.17391304347826086
France,Less than 18 years,Males,Somalia,0.7362204724409449
France,Less than 18 years,Males,South Africa,0.6363636363636364
France,Less than 18 years,Males,South Sudan,0.6666666666666666
France,Less than 18 years,Males,Sri Lanka,0.56
France,Less than 18 years,Males,Stateless,0.4375
France,Less than 18 years,Males,Sudan,0.6737588652482269
France,Less than 18 years,Males,Suriname,0.0
France,Less than 18 years,Males,Syria,0.8123167155425219
France,Less than 18 years,Males,Tajikistan,0.09090909090909091
France,Less than 18 years,Males,Togo,0.2222222222222222
France,Less than 18 years,Males,Total,0.42623082483334673
France,Less than 18 years,Males,Tunisia,0.06451612903225806
France,Less than 18 years,Males,Türkiye,0.2469437652811736
France,Less than 18 years,Males,Uganda,0.375
France,Less than 18 years,Males,Ukraine,0.8815426997245179
France,Less than 18 years,Males,Unknown,0.0
France,Less than 18 years,Males,Uzbekistan,0.6666666666666666
France,Less than 18 years,Males,Venezuela,0.4473684210526316
France,Less than 18 years,Males,Western Sahara,0.2
France,Less than 18 years,Males,Yemen,0.7894736842105263
Germany,65 years or over,Females,Afghanistan,0.9662921348314607
Germany,65 years or over,Females,Albania,0.0
Germany,65 years or over,Females,Armenia,0.05555555555555555
Germany,65 years or over,Females,Azerbaijan,0.0
Germany,65 years or over,Females,Belarus,0.0
Germany,65 years or over,Females,Bosnia and Herzegovina,0.0
Germany,65 years or over,Females,Colombia,0.2
Germany,65 years or over,Females,Egypt,1.0
Germany,65 years or over,Females,Eritrea,0.3333333333333333
Germany,65 years or over,Females,Ethiopia,0.0
Germany,65 years or over,Females,Georgia,0.0
Germany,65 years or over,Females,India,0.0
Germany,65 years or over,Females,Iran,0.28125
Germany,65 years or over,Females,Iraq,0.5217391304347826
Germany,65 years or over,Females,Kosovo*,0.0
Germany,65 years or over,Females,Lebanon,0.3333333333333333
Germany,65 years or over,Females,Moldova,0.0
Germany,65 years or over,Females,Myanmar/Burma,1.0
Germany,65 years or over,Females,North Macedonia,0.0
Germany,65 years or over,Females,Pakistan,0.3684210526315789
Germany,65 years or over,Females,Russia,0.20833333333333334
Germany,65 years or over,Females,Serbia,0.0
Germany,65 years or over,Females,Somalia,1.0
Germany,65 years or over,Females,Sri Lanka,0.0
Germany,65 years or over,Females,Sudan,1.0
Germany,65 years or over,Females,Syria,0.9508196721311475
Germany,65 years or over,Females,Total,0.5542857142857143
Germany,65 years or over,Females,Türkiye,0.0
Germany,65 years or over,Females,Ukraine,0.4
Germany,65 years or over,Females,Unknown,1.0
Germany,65 years or over,Females,Venezuela,0.6666666666666666
Germany,65 years or over,Females,Viet Nam,0.0
Germany,65 years or over,Males,Afghanistan,0.9191919191919192
Germany,65 years or over,Males,Albania,0.0
Germany,65 years or over,Males,Algeria,0.0
Germany,65 years or over,Males,Angola,0.0
Germany,65 years or over,Males,Armenia,0.07692307692307693
Germany,65 years or over,Males,Azerbaijan,0.0
Germany,65 years or over,Males,Belarus,0.0
Germany,65 years or over,Males,Bosnia and Herzegovina,0.0
Germany,65 years or over,Males,Colombia,0.0
Germany,65 years or over,Males,Egypt,0.0
Germany,65 years or over,Males,Eritrea,0.0
Germany,65 years or over,Males,Georgia,0.0
Germany,65 years or over,Males,India,0.0
Germany,65 years or over,Males,Iran,0.25
Germany,65 years or over,Males,Iraq,0.32
Germany,65 years or over,Males,Kosovo*,0.0
Germany,65 years or over,Males,Lebanon,0.0
Germany,65 years or over,Males,Moldova,0.0
Germany,65 years or over,Males,Montenegro,0.0
Germany,65 years or over,Males,North Macedonia,0.0
Germany,65 years or over,Males,Pakistan,0.21052631578947367
Germany,65 years or over,Males,Russia,0.18181818181818182
Germany,65 years or over,Males,Serbia,0.0
Germany,65 years or over,Males,Somalia,0.75
Germany,65 years or over,Males,Stateless,1.0
Germany,65 years or over,Males,Sudan,1.0
Germany,65 years or over,Males,Syria,0.9492753623188406
Germany,65 years or over,Males,Total,0.5789473684210527
Germany,65 years or over,Males,Türkiye,0.3333333333333333
Germany,65 years or over,Males,Ukraine,0.5
Germany,65 years or over,Males,Unknown,0.875
Germany,65 years or over,Males,Venezuela,0.6923076923076923
Germany,From 14 to 17 years,Females,Afghanistan,0.939922480620155
Germany,From 14 to 17 years,Females,Albania,0.027777777777777776
Germany,From 14 to 17 years,Females,Algeria,0.0
Germany,From 14 to 17 years,Females,Angola,0.3333333333333333
Germany,From 14 to 17 years,Females,Armenia,0.0
Germany,From 14 to 17 years,Females,Azerbaijan,0.10526315789473684
Germany,From 14 to 17 years,Females,Belarus,0.0
Germany,From 14 to 17 years,Females,Bosnia and Herzegovina,0.0
Germany,From 14 to 17 years,Females,Burundi,0.0
Germany,From 14 to 17 years,Females,Cameroon,0.0
Germany,From 14 to 17 years,Females,China,0.0
Germany,From 14 to 17 years,Females,Colombia,0.0
Germany,From 14 to 17 years,Females,Côte d’Ivoire,0.8
Germany,From 14 to 17 years,Females,Democratic Republic of the Congo,0.6666666666666666
Germany,From 14 to 17 years,Females,Egypt,0.8333333333333334
Germany,From 14 to 17 years,Females,El Salvador,0.0
Germany,From 14 to 17 years,Females,Eritrea,0.9634146341463414
Germany,From 14 to 17 years,Females,Ethiopia,1.0
Germany,From 14 to 17 years,Females,"Gambia, The",0.5
Germany,From 14 to 17 years,Females,Georgia,0.0
Germany,From 14 to 17 years,Females,Guinea,0.9230769230769231
Germany,From 14 to 17 years,Females,Iran,0.45588235294117646
Germany,From 14 to 17 years,Females,Iraq,0.2788844621513944
Germany,From 14 to 17 years,Females,Jordan,0.25
Germany,From 14 to 17 years,Females,Kenya,0.0
Germany,From 14 to 17 years,Females,Kosovo*,0.0
Germany,From 14 to 17 years,Females,Lebanon,0.10526315789473684
Germany,From 14 to 17 years,Females,Libya,0.375
Germany,From 14 to 17 years,Females,Moldova,0.0
Germany,From 14 to 17 years,Females,Mongolia,0.0
Germany,From 14 to 17 years,Females,Montenegro,0.0
Germany,From 14 to 17 years,Females,Morocco,0.0
Germany,From 14 to 17 years,Females,Myanmar/Burma,1.0
Germany,From 14 to 17 years,Females,Nicaragua,0.0
Germany,From 14 to 17 years,Females,Nigeria,0.375
Germany,From 14 to 17 years,Females,North Macedonia,0.0
Germany,From 14 to 17 years,Females,Pakistan,0.2777777777777778
Germany,From 14 to 17 years,Females,Palestine*,0.5
Germany,From 14 to 17 years,Females,Russia,0.15789473684210525
Germany,From 14 to 17 years,Females,Serbia,0.0
Germany,From 14 to 17 years,Females,Sierra Leone,1.0
Germany,From 14 to 17 years,Females,Somalia,0.9396551724137931
Germany,From 14 to 17 years,Females,Stateless,0.625
Germany,From 14 to 17 years,Females,Sudan,0.75
Germany,From 14 to 17 years,Females,Syria,0.9227642276422764
Germany,From 14 to 17 years,Females,Tajikistan,0.3333333333333333
Germany,From 14 to 17 years,Females,Total,0.6106505102040817
Germany,From 14 to 17 years,Females,Tunisia,0.0
Germany,From 14 to 17 years,Females,Turkmenistan,1.0
Germany,From 14 to 17 years,Females,Türkiye,0.22813688212927757
Germany,From 14 to 17 years,Females,Ukraine,0.09090909090909091
Germany,From 14 to 17 years,Females,Unknown,0.8641975308641975
Germany,From 14 to 17 years,Females,Uzbekistan,0.0
Germany,From 14 to 17 years,Females,Venezuela,0.2647058823529412
Germany,From 14 to 17 years,Females,Yemen,0.8
Germany,From 14 to 17 years,Females,Zimbabwe,0.0
Germany,From 14 to 17 years,Males,Afghanistan,0.966016713091922
Germany,From 14 to 17 years,Males,Albania,0.0
Germany,From 14 to 17 years,Males,Algeria,0.125
Germany,From 14 to 17 years,Males,Angola,0.3333333333333333
Germany,From 14 to 17 years,Males,Armenia,0.041666666666666664
Germany,From 14 to 17 years,Males,Azerbaijan,0.06666666666666667
Germany,From 14 to 17 years,Males,Bangladesh,0.0
Germany,From 14 to 17 years,Males,Belarus,0.0
Germany,From 14 to 17 years,Males,Benin,0.42857142857142855
Germany,From 14 to 17 years,Males,Bosnia and Herzegovina,0.0
Germany,From 14 to 17 years,Males,Brazil,0.0
Germany,From 14 to 17 years,Males,Burundi,1.0
Germany,From 14 to 17 years,Males,Cameroon,0.5
Germany,From 14 to 17 years,Males,China,0.5
Germany,From 14 to 17 years,Males,Colombia,0.0
Germany,From 14 to 17 years,Males,Cuba,0.0
Germany,From 14 to 17 years,Males,Côte d’Ivoire,0.5
Germany,From 14 to 17 years,Males,Democratic Republic of the Congo,0.5
Germany,From 14 to 17 years,Males,Egypt,0.35294117647058826
Germany,From 14 to 17 years,Males,El Salvador,0.0
Germany,From 14 to 17 years,Males,Eritrea,0.9157894736842105
Germany,From 14 to 17 years,Males,Ethiopia,0.6
Germany,From 14 to 17 years,Males,"Gambia, The",0.3333333333333333
Germany,From 14 to 17 years,Males,Georgia,0.0
Germany,From 14 to 17 years,Males,Guinea,0.42857142857142855
Germany,From 14 to 17 years,Males,India,0.0
Germany,From 14 to 17 years,Males,Iran,0.4105263157894737
Germany,From 14 to 17 years,Males,Iraq,0.267515923566879
Germany,From 14 to 17 years,Males,Jordan,0.25
Germany,From 14 to 17 years,Males,Kazakhstan,0.0
Germany,From 14 to 17 years,Males,Kosovo*,0.0
Germany,From 14 to 17 years,Males,Kuwait,0.0
Germany,From 14 to 17 years,Males,Lebanon,0.14285714285714285
Germany,From 14 to 17 years,Males,Libya,0.3
Germany,From 14 to 17 years,Males,Mali,1.0
Germany,From 14 to 17 years,Males,Moldova,0.0
Germany,From 14 to 17 years,Males,Mongolia,0.0
Germany,From 14 to 17 years,Males,Montenegro,0.0
Germany,From 14 to 17 years,Males,Morocco,0.0
Germany,From 14 to 17 years,Males,Myanmar/Burma,1.0
Germany,From 14 to 17 years,Males,Nigeria,0.3
Germany,From 14 to 17 years,Males,North Macedonia,0.0
Germany,From 14 to 17 years,Males,Pakistan,0.25
Germany,From 14 to 17 years,Males,Palestine*,0.6
Germany,From 14 to 17 years,Males,Russia,0.15942028985507245
Germany,From 14 to 17 years,Males,Serbia,0.0
Germany,From 14 to 17 years,Males,Sierra Leone,0.6666666666666666
Germany,From 14 to 17 years,Males,Somalia,0.8851351351351351
